Date,Kshape,Kmeans,TSKM-E,Clarans,Kmedoids
2017-06-16,-0.0004933845935002987,2.8132149613663904e-06,-1.5737215892632722e-05,3.38359209869573e-07,0.00040288503700483834
2017-06-19,-0.0006127910331857303,3.493043289674321e-06,-1.95458571535381e-05,4.026487730095911e-07,0.00043922606707077274
2017-06-20,-0.0005165706646826514,2.791524323048826e-06,-1.647676919994209e-05,3.5097182400841863e-07,0.00041082549722646147
2017-06-21,-0.0004979982379378972,2.658855852529997e-06,-1.5884374761237087e-05,3.4226484646978623e-07,0.0004060569910826069
2017-06-22,-0.0004691121510669705,2.548822692006321e-06,-1.4963011201511666e-05,3.340884969941052e-07,0.0004041230133129566
2017-06-23,-0.00046705553485629187,2.580945234699463e-06,-1.4897412450066828e-05,3.338477726355338e-07,0.0004026204897800461
2017-06-26,-0.0005026020829332285,2.729293173115947e-06,-1.60312210624435e-05,3.507640644505483e-07,0.00041539953800658123
2017-06-27,-0.00036103479655392567,2.0169760083252138e-06,-1.1515727513527273e-05,2.816022064466737e-07,0.00036644475520545617
2017-06-28,-0.00043251628882093015,2.503151143601089e-06,-1.3795733194597908e-05,3.3096612456877963e-07,0.00039464387150400386
2017-06-29,-0.0003138206443057429,1.8719757741168256e-06,-1.000976377468014e-05,2.681975647488763e-07,0.0003511658842308811
2017-06-30,-0.00031010101984636307,2.0096794212842856e-06,-9.892132872746029e-06,2.781996386994424e-07,0.0003393291737745141
2017-07-03,-0.0002758868000518223,2.2219029011933443e-06,-8.396627351576596e-06,2.745163327506689e-07,0.0002610515298168729
2017-07-04,-0.0002758868000518223,2.2219029011933443e-06,-8.396627351576596e-06,2.745163327506689e-07,0.0002610515298168729
2017-07-05,-0.00028234915967748536,2.096828827576299e-06,-8.78177184307059e-06,2.791223640416199e-07,0.0002814570267975535
2017-07-06,-0.00029079121018632043,1.6397630799233254e-06,-9.201195449876112e-06,2.2452411391407412e-07,0.0002917222350766868
2017-07-07,-0.00029231306759418984,1.8387301866703079e-06,-9.252182094668033e-06,2.536486285082505e-07,0.00029500801180058317
2017-07-10,-0.00029146724920411373,1.872983729518163e-06,-9.22648708164839e-06,2.5400323201487723e-07,0.00029081780010696985
2017-07-11,-0.0002927186784816537,1.840509738266099e-06,-9.306952781806578e-06,2.477373813961405e-07,0.0002961947945297527
2017-07-12,-0.00030226248582904407,2.170352062605403e-06,-9.723109368926428e-06,3.0103112028649707e-07,0.0003254091969121873
2017-07-13,-0.00029536920510946573,2.200398624474318e-06,-9.374305976648497e-06,3.013041744506007e-07,0.000307292020853961
2017-07-14,-0.00030240676527452584,2.4991576121984654e-06,-9.730187106833621e-06,3.5075608797015564e-07,0.0003362328722650556
2017-07-17,-0.0003126491321983689,2.5202254536588963e-06,-1.0165938311754e-05,3.596826972177954e-07,0.0003563104132804559
2017-07-18,-0.00032506752671229765,2.528636004119315e-06,-1.063276999120007e-05,3.750154260546334e-07,0.0003815696163261091
2017-07-19,-0.0003209232398241481,2.898211745807364e-06,-1.034804535966422e-05,4.2350312824216727e-07,0.0003809005552667127
2017-07-20,-0.00032727138958217074,2.9204552535636776e-06,-1.0581824598666734e-05,4.438480532991269e-07,0.00040888147556875695
2017-07-21,-0.0003410867117058838,2.8801515269572257e-06,-1.1198091328608142e-05,4.571111557977153e-07,0.00044546191463647075
2017-07-24,-0.0003317854300702924,2.6652239965068596e-06,-1.0767338320712378e-05,4.2106391337071323e-07,0.0004140963122334785
2017-07-25,-0.0003250213389714596,2.813353474323407e-06,-1.0258374392514984e-05,4.289089107374077e-07,0.00036781829057463196
2017-07-26,-0.00033829681462250647,2.931319153127281e-06,-1.0922732320037376e-05,4.5548791531809985e-07,0.00040658121249965566
2017-07-27,-0.0003543107662998869,3.0213087049735716e-06,-1.1414536588746846e-05,4.751353148456052e-07,0.00042687989003156734
2017-07-28,-0.00033680686511858906,2.9207375927115e-06,-1.0795352954710713e-05,4.4351012501196223e-07,0.00040076868788615984
2017-07-31,-0.0003384971680480577,2.9797629130288155e-06,-1.1056196933659786e-05,4.417451929361733e-07,0.00039823355440560146
2017-08-01,-0.00032304914170188986,2.8988139341129036e-06,-1.1385860197013071e-05,4.504067144306759e-07,0.0003828368166796386
2017-08-02,-0.00031626881159667244,2.836719835440713e-06,-1.1399570529563441e-05,4.532866703684775e-07,0.00037722484862209475
2017-08-03,-0.0003072337975757898,2.604084971874958e-06,-1.0611327251059104e-05,4.3425771930417896e-07,0.000364994999875173
2017-08-04,-0.00030174320765580573,2.5622186513043608e-06,-1.0590214339288043e-05,4.394663402754232e-07,0.00036655007643762765
2017-08-07,-0.00028475881220848913,2.43186334402343e-06,-1.0826283980974986e-05,4.4882394444818316e-07,0.00034921941465130256
2017-08-08,-0.00028195825030984903,2.3049361939588384e-06,-1.0095834470410597e-05,4.2515511556234315e-07,0.00033952373883856134
